image_id,caption
3427233064_6af01bfc5c.jpg,a boy in a red shirt is running through the grass
3504881781_6a842e043b.jpg,a man in a red shirt is standing in front of a white building
2534502836_7a75305655.jpg,a dog is running through the snow
537532165_e4b7c0e61a.jpg,a boy in a red shirt is jumping on a swing
3072172967_630e9c69d0.jpg,a man in a white shirt dribbles a basketball
799486353_f665d7b0f0.jpg,a man in a red shirt is standing on a rock near a body of water
249394748_2e4acfbbb5.jpg,a dog is running through a field
430173345_86388d8822.jpg,a brown dog is running in the grass
327415627_6313d32a64.jpg,a brown dog is running through the grass
488356951_b3b77ad832.jpg,a man in a black shirt is standing in front of a man in a black shirt
3085667767_66041b202e.jpg,a man is paddling a large wave in the ocean
2301525531_edde12d673.jpg,a black and white dog is running through the snow
3239021459_a6b71bb400.jpg,a man in a red shirt is snowboarding down a snowy hill
2602085456_d1beebcb29.jpg,a woman in a red shirt is standing in front of a crowd
3406930103_4db7b4dde0.jpg,a dog is running through the snow
3042380610_c5ea61eef8.jpg,a man in a red shirt is standing in front of a white building
3375070563_3c290a7991.jpg,a dog is running through the water
3218480482_66af7587c8.jpg,a man in a white sports outfit is dunking a basketball
1096395242_fc69f0ae5a.jpg,a woman in a red shirt is standing in front of a group of people
2796801478_8ebd7e550b.jpg,a man in a red shirt is snowboarding down a railing
2901074943_041aba4607.jpg,a man in a red shirt is standing in front of a fence
3568197730_a071d7595b.jpg,a man in a red shirt is riding a unicycle down a railing
1432179046_8e3d75cf81.jpg,a man in a red shirt is standing on a rock near a building
3072114570_e1c0127529.jpg,a man in a red shirt is standing on a rock near a building
1523984678_edd68464da.jpg,a dog is running through a field
880220939_0ef1c37f1f.jpg,a man in a black shirt is standing in front of a crowd
2120383553_5825333a3f.jpg,a boy in a red shirt is standing in the middle of a bus
3099923914_fd450f6d51.jpg,a man in a red shirt is standing in front of a crowd
3187395715_f2940c2b72.jpg,a man in a red shirt is riding a unicycle down a railing
353180303_6a24179c50.jpg,a man in a black shirt is standing in front of a crowd
2333288869_8c01e4c859.jpg,a boy in a blue and black wetsuit is splashing in the water
700884207_d3ec546494.jpg,a woman in a red shirt is standing in front of a crowd
3716244806_97d5a1fb61.jpg,a man is standing on top of a mountain looking at the mountains
3255482333_5bcee79f7e.jpg,a skier is airborne in front of a mountainous stream
2495931537_9b8d4474b6.jpg,a brown dog is running through the grass
2339106348_2df90aa6a9.jpg,a man in a black shirt is standing in front of a crowd
3150742439_b8a352e1e0.jpg,a man in a black shirt and a blond woman in a hat and sunglasses
3167365436_c379bda282.jpg,a man in a hat and a woman in a hat and a man in a hat and a blue hat are sitting on a bench
2933912528_52b05f84a1.jpg,a black dog is running through the water
3223055565_68973f5d20.jpg,a dog is running through a grassy area
241345811_46b5f157d4.jpg,a group of people are standing in a race
2922222717_12195af92d.jpg,a dog is running through a stream
3203453897_6317aac6ff.jpg,a man in a red shirt is standing on a dock
3316725440_9ccd9b5417.jpg,a man in a red shirt and black pants is riding a bicycle down a rocky trail
1427391496_ea512cbe7f.jpg,a man in a red shirt is standing on a rock near a building
2176980976_7054c99621.jpg,a man is standing on a snowy cliff
2894217628_f1a4153dca.jpg,a man in a red jersey is throwing a basketball
968081289_cdba83ce2e.jpg,a man is standing on a dock and catching a fishing pole
2934359101_cdf57442dc.jpg,a man in a red shirt is standing on a stage
1348304997_afe60a61df.jpg,a man in a red shirt is standing on a sidewalk
2189995738_352607a63b.jpg,a man in a black wetsuit is standing on a beach
3430607596_7e4f74e3ff.jpg,a boy in a blue and black wetsuit is splashing in the water
197107117_4b438b1872.jpg,a man is climbing up a large rock
535830521_aa971319fc.jpg,a man in a black shirt and black pants is walking down a street
2280525192_81911f2b00.jpg,a black dog is running through the snow
2473791980_805c819bd4.jpg,a man is paddling a large wave in the ocean
3584561689_b6eb24dd70.jpg,a man in a red shirt is juggling a basketball
1517721825_10176d0683.jpg,a black dog is running through the water
3516825206_5750824874.jpg,a man in a red shirt is standing in front of a large crowd
3128164023_ebe8da4c32.jpg,a black dog is running through the water
3070031806_3d587c2a66.jpg,a dog is running through the water
3217266166_4e0091860b.jpg,a man in a red shirt is standing on a dock
506738508_327efdf9c3.jpg,a man in a black shirt is standing in front of a crowd
3024172109_a10198e1dd.jpg,a man in a red shirt is riding a unicycle down a street
3004823335_9b82cbd8a7.jpg,a dog is running through a grassy area
2396691909_6b8c2f7c44.jpg,a woman in a black shirt is standing in front of a crowd
3457045393_2bbbb4e941.jpg,a woman in a red shirt is standing in front of a group of people
421322723_3470543368.jpg,a man in a black shirt is standing in front of a white building
925491651_57df3a5b36.jpg,a brown dog is shaking water off
424779662_568f9606d0.jpg,a man in a black shirt is standing in front of a crowd
3485425825_c2f3446e73.jpg,a man in a red shirt is standing on a sidewalk
2251747182_6b67a3ab8b.jpg,a man in a white sports outfit is dunking boxing
3540416981_4e74f08cbb.jpg,a dog is running through a grassy field
2945036454_280fa5b29f.jpg,a dog is running through the snow
3259666643_ae49524c81.jpg,a man in a red shirt dribbles a basketball
2901880865_3fd7b66a45.jpg,a man is paddling a kayak in rough waters
3234401637_84e0d14414.jpg,a man in a red shirt is standing on a rock near a body of water
3462454965_a481809cea.jpg,a dog runs through the grass
3333921867_6cc7d7c73d.jpg,a black and white dog is running through the snow
3157847991_463e006a28.jpg,a man in a blue shirt and black pants is walking down the street
1339596997_8ac29c1841.jpg,a man in a black shirt is standing in front of a crowd
3477715432_79d82487bb.jpg,a man in a red shirt is standing in front of a white building
3429956016_3c7e3096c2.jpg,a man in a red shirt is standing on a snowy mountain
3593392955_a4125087f6.jpg,a dog is running through a grassy field
2073964624_52da3a0fc4.jpg,a man in a red shirt is riding a bicycle on the beach
2208067635_39a03834ca.jpg,a man in a red shirt is standing on a snowy path
2554081584_233bdf289a.jpg,a man is standing on a snowy ridge
3480051754_18e5802558.jpg,a man in a red shirt is standing on a sidewalk with a bottle of water in the background
1674612291_7154c5ab61.jpg,a brown dog is running through the grass
468102269_135938e209.jpg,a man in a red shirt is standing in front of a white building
3149919755_f9272b10b3.jpg,a dog is running through the water
2715035273_8fc8b1291c.jpg,a man in a black shirt and a blond woman in a black shirt are standing in front of a white building
2723477522_d89f5ac62b.jpg,a brown dog is running through a field
2652522323_9218afd8c2.jpg,a boy in a blue shirt and blue shorts and a blue t shirt playing soccer
444481722_690d0cadcf.jpg,a man in a red shirt is standing in front of a white building
270816949_ffad112278.jpg,a man is hiking up a snowy mountain
2354540393_a149722680.jpg,a woman in a red shirt is standing in front of a crowd
2265096094_8cc34d669c.jpg,a group of dogs are playing tug of war with a red ball
2194286203_5dc620006a.jpg,a man in a red shirt is standing on top of a mountain
2666205903_8d287669e1.jpg,a woman in a red shirt is standing in front of a flag
3545652636_0746537307.jpg,a man in a red shirt and jeans is playing soccer
143688283_a96ded20f1.jpg,a man is standing on top of a cliff overlooking the ocean
464251704_b0f0c4c87a.jpg,a boy in a red shirt is jumping off a metal railing
3416091866_a96003d652.jpg,a man in a black shirt is standing in front of a skyscraper
3197917064_e679a44b8e.jpg,a dog is running through the snow
2482629385_f370b290d1.jpg,a black and brown dog is running through the snow
2021613437_d99731f986.jpg,a woman in a red tutu is standing in front of a crowd
2393264648_a280744f97.jpg,a man in a red shirt is standing on a dock by a lake
2480850054_de3433b54a.jpg,a dog is running through a grassy area
2731171552_4a808c7d5a.jpg,a man in a red shirt is standing on a sidewalk
747921928_48eb02aab2.jpg,a woman in a red shirt is bearing a digital camera
2616643090_4f2d2d1a44.jpg,a man in a red shirt is standing in front of a white building
2450299735_62c095f40e.jpg,a boy in a pool
3473264983_67917a931f.jpg,a group of people are standing in a line in the desert
2518508760_68d8df7365.jpg,a dog is running through a grassy field
2306674172_dc07c7f847.jpg,a man in a red shirt is doing a trick on his skateboard
3123463486_f5b36a3624.jpg,a dog is running through a grassy field
3070011270_390e597783.jpg,a black dog is running through the water
2086513494_dbbcb583e7.jpg,a man in a red shirt is standing in front of a white building
270724499_107481c88f.jpg,a dog is running through the grass
3315616181_15dd137e27.jpg,a man in a red shirt is standing on a sidewalk
2289068031_fe26990183.jpg,a man in a red shirt is riding a unicycle down a street
3262075846_5695021d84.jpg,a group of children are playing soccer on a grassy field
1808370027_2088394eb4.jpg,a man is standing on a dock and watches a child in the water
3085226474_62aba51179.jpg,a group of people are walking in a parade
2926595608_69b22be8d4.jpg,a man in a red shirt is playing a game in a field
405615014_03be7ef618.jpg,a man in a red shirt is standing on a sidewalk
1425069308_488e5fcf9d.jpg,a dog is running through a cage
2646046871_c3a5dbb971.jpg,a man in a red shirt is standing on a sidewalk
1786425974_c7c5ad6aa1.jpg,a dog is running through a grassy field
2909955251_4b326a46a7.jpg,a man is standing on rocks and casting a fishing pole
317488612_70ac35493b.jpg,a brown dog is running through the snow
3285993030_87b0f1d202.jpg,a dog is running through the snow
2216695423_1362cb25f3.jpg,a dog is running through a grassy field
114051287_dd85625a04.jpg,a man in a red shirt is standing in front of a white building
3597326009_3678a98a43.jpg,a man in a red shirt is standing on a sidewalk with a bottle of water in the background
512101751_05a6d93e19.jpg,a dog is running through a field
317109978_cb557802e1.jpg,a brown dog is running through the grass
3514179514_cbc3371b92.jpg,a boy in a red shirt and jeans is running through a field
86412576_c53392ef80.jpg,a man in a red shirt is standing on a sunny day
3458559770_12cf9f134e.jpg,a man in a red shirt is riding a bike on a trail
1659358141_0433c9bf99.jpg,a brown dog is running through the grass
2909875716_25c8652614.jpg,a man in a red shirt is standing on a sidewalk
2522297487_57edf117f7.jpg,a woman in a black shirt is standing in front of a woman in a black shirt
2300168895_a9b83e16fc.jpg,a brown dog is running in the grass
3482062809_3b694322c4.jpg,a man in a red shirt is standing on a sidewalk
2083434441_a93bc6306b.jpg,a man in a black shirt and black pants is walking down the street
2271755053_e1b1ec8442.jpg,a man in a red shirt dribbles a basketball
2501595799_6316001e89.jpg,a little boy in a red shirt is jumping on a bed
3500136982_bf7a85531e.jpg,a group of people are standing in a race
113678030_87a6a6e42e.jpg,a man in a red shirt is skiing down a snowy hill
2918769188_565dd48060.jpg,a boy is swimming in a pool
2102360862_264452db8e.jpg,a man in a red shirt is standing on a dock by a lake
429851331_b248ca01cd.jpg,a brown dog is running through the grass
3393343330_b13df4d8ec.jpg,a man in a black shirt and a blond woman in a black shirt are standing in front of a store
3562050678_4196a7fff3.jpg,a man in a red shirt is standing on a snowy hill
293327462_20dee0de56.jpg,a dog is running through the grass
493621130_152bdd4e91.jpg,a brown dog is running through the water
3025549604_38b86198f5.jpg,a man in a red shirt is standing on a snowy street
3627011534_485f667b10.jpg,a little boy in a red shirt is licking a stuffed animal
3220650628_4ed964e5b4.jpg,a man in a red shirt is standing on a sidewalk
3350786891_6d39b234e9.jpg,a man in a black shirt is standing in front of a white building
3015863181_92ff43f4d8.jpg,a man in a black shirt is standing in front of a man in a black shirt
2450453051_f1d4a78ab4.jpg,a man in a blue shirt and jeans is playing a sport in front of a large crowd
2735558076_0d7bbc18fc.jpg,a man in a black shirt is standing in front of a crowd
2971431335_e192613db4.jpg,a man in a red shirt is jumping off a short rail
3074842262_62b1b2168c.jpg,a man in a red shirt is standing on a sidewalk
3123351642_3794f2f601.jpg,a man is snowboarding down a snowy hill
3564312955_716e86c48b.jpg,a boy in a blue wetsuit is splashing in the water
917574521_74fab68514.jpg,a little boy in a red shirt is playing with a stuffed animal
3514019869_7de4ece2a5.jpg,a dog is running through a grassy field
542317719_ed4dd95dc2.jpg,a boy is yelling on a piece of metal rings
3602838407_bf13e49243.jpg,a black dog is running through the water
2490768374_45d94fc658.jpg,a woman in a red shirt is standing in front of a crowd
3596131692_91b8a05606.jpg,a man in a red shirt and black shorts is playing soccer
3624327440_bef4f33f32.jpg,a man is kayaking through rough water
3121521593_18f0ec14f7.jpg,a man in a black shirt and a blond woman in a black shirt are standing in front of a store
758921886_55a351dd67.jpg,a man in a red shirt is standing on a rock near a city
3162045919_c2decbb69b.jpg,a man is paddling a kayak through rough waters
2204550058_2707d92338.jpg,a woman in a black shirt is standing in front of a white and red and white house
3017521547_f5ef8848e3.jpg,a man in a red shirt is playing a sport in a park
2247889670_413db8094b.jpg,a man in a red shirt is standing on a dock by the water
2877503811_4e311253ec.jpg,a man in a red shirt is standing on a sidewalk with a bottle of water in the background
2431832075_00aa1a4457.jpg,a man in a red shirt is standing on a dock
3139876823_859c7d7c23.jpg,a man is standing on a snowy mountain
3220161734_77f42734b9.jpg,a boy in a red shirt and jeans is running down a street
359837950_9e22ffe6c2.jpg,a man is standing on a snowy cliff
2677656448_6b7e7702af.jpg,a black and white dog is running through the water
3027397797_4f1d305ced.jpg,a man in a red shirt is standing on a sidewalk
491405109_798222cfd0.jpg,a little boy in a red shirt is licking a stuffed animal
247637795_fdf26a03cf.jpg,a man in a red shirt is standing on a rock near a lake
3216926094_bc975e84b9.jpg,a dog is running through a field
757332692_6866ae545c.jpg,a dog is licking its nose while biting a french
1131932671_c8d17751b3.jpg,a woman in a red shirt is standing in front of a glass building
3247052319_da8aba1983.jpg,a man is riding a wheeler on a sunny day
2839038702_e168128665.jpg,a man in a red shirt is standing on a snowy path
1282392036_5a0328eb86.jpg,a man in a red shirt is standing in front of a white building
3256275785_9c3af57576.jpg,a man in a red shirt is standing on a sidewalk
3630641436_8f9ac5b9b2.jpg,a black dog is running through the water
448252603_7d928c900e.jpg,a man in a red shirt is standing on a rock near a river
2762301555_48a0d0aa24.jpg,a man in a red shirt is standing in front of a white building
70995350_75d0698839.jpg,a man in a red shirt is standing on a dock
3052196390_c59dd24ca8.jpg,a woman in a red shirt is standing on a dock
3221036999_3f7b152d8a.jpg,a man in a red shirt is standing on a dock
300577375_26cc2773a1.jpg,a man in a red shirt is standing in front of a garbage
3503623999_bbd5dcfb18.jpg,a man in a black shirt is standing in front of a crowd
2910758605_73a3f5a5c2.jpg,a man in a black shirt is standing in front of a man in a black shirt
2396025708_e4a72e2558.jpg,a man is kayaking down a river
1499581619_a5f65a882c.jpg,a man in a red shirt is standing on a rock near a river
3030294889_78b2ccbe51.jpg,a man is standing on a dock and watches a child in the water
979383193_0a542a059d.jpg,a man in a red shirt is standing in front of a crowd
2822290399_97c809d43b.jpg,a man in a red shirt is standing on a park bench
3605676864_0fb491267e.jpg,a little boy is swimming in a pool
2256133102_e2c8314ecb.jpg,a man is standing on a snowy mountain
3498327617_d2e3db3ee3.jpg,a brown dog is running through the water
3393926562_66cc01b001.jpg,a man in a black shirt and a blond woman in a black shirt are standing in front of a white building
1131800850_89c7ffd477.jpg,a dog is running through the water shaking himself
154871781_ae77696b77.jpg,a man in a red shirt is standing on a sidewalk
3572267708_9d8a81d4a4.jpg,a group of people are walking in a parade
160792599_6a7ec52516.jpg,a man in a red shirt is standing on a dock by the water
3363750526_efcedc47a9.jpg,a black and white dog is running through the water
2543589122_ec3e55f434.jpg,a dog is running through a grassy area
300314926_0b2e4b64f5.jpg,a man is kayaking through rough waters
2938120171_970564e3d8.jpg,a brown dog is running through the snow
